"Charity","EffectiveAltruism","EffectiveAltruism2","WorkStatus","Profession","Degree","Age","Income","Year","CharityLog","IncomeLog","Bachelors","Highschool","Masters","MDJDotherprofessionaldegree","None","Other","PhD.","twoyeardegree","Academicsontheteachingside","Forprofitwork","Governmentwork","Homemaker","Independentlywealthy","Nonprofitwork","Selfemployed","Student","Unemployed"
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",40,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",31,25000,"2013",7.00397413672268,10.1266711030504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Computers (other academic computer science)","Bachelors",24,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Student","Philosophy","Bachelors",26,NA,"2013",4.61512051684126,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","two year degree",26,NA,"2013",5.99396142730657,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
400,FALSE,NA,"Government work","Medicine","Other",26,40000,"2013",5.99396142730657,10.5966597327836,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,FALSE,NA,"Student","Philosophy","Bachelors",24,55000,"2013",0,10.9151066458675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Engineering","Bachelors",35,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Physics","Bachelors",32,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Independently wealthy","Computers (practical: IT programming etc.)","Masters",21,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",26,16000,"2013",3.58351893845611,9.68040649926887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450,TRUE,NA,"Student","Psychology","High school",34,54000,"2013",6.11146733950268,10.8967578438935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,FALSE,NA,"Student","Law","High school",30,13000,"2013",3.25809653802148,9.47278155656217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,FALSE,NA,"Student","Computers (other academic computer science)","Masters",47,NA,"2013",9.21044036697652,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Unemployed","Computers (practical: IT programming etc.)","High school",35,120000,"2013",0,11.6952553550628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",24,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Law","High school",23,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (other academic computer science)","Bachelors",31,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",24,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,FALSE,NA,"Student","Finance / Economics","High school",19,10000,"2013",5.70711026474888,9.21044036697652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,TRUE,NA,"Selfemployed","Business","Masters",25,90000,"2013",5.30330490805908,11.4075760603618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600,TRUE,NA,"Student","Computers (AI)","High school",21,15000,"2013",6.39859493453521,9.61587214452889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,TRUE,NA,"Student","Physics","High school",20,NA,"2013",5.70711026474888,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Unemployed",NA,"None",21,4500,"2013",0,8.41205487329293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,FALSE,NA,"Unemployed","Computers (practical: IT programming etc.)","High school",26,73000,"2013",3.04452243772342,11.1982284186668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,FALSE,NA,"Forprofit work","Medicine","Ph D.",28,45000,"2013",7.60140233458373,10.7144399907278,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Computers (other academic computer science)","Bachelors",27,0,"2013",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,FALSE,NA,"Student","Mathematics","High school",32,15000,"2013",2.39789527279837,9.61587214452889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,NA,NA,NA,25,NA,"2013",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,33,NA,"2013",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,"Student","Finance / Economics","High school",26,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Mathematics","Bachelors",23,75000,"2013",0,11.2252567257629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Other","High school",29,6500,"2013",0,8.77971129020447,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Government work","Computers (practical: IT programming etc.)","Masters",26,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Student","Computers (practical: IT programming etc.)","two year degree",28,NA,"2013",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",33,378000,"2013",4.61512051684126,12.8426521201009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,FALSE,NA,"Unemployed","Other","High school",34,40000,"2013",NA,10.5966597327836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA,NA,NA,"Student","Computers (other academic computer science)","High school",22,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,TRUE,NA,"Selfemployed","Business","Bachelors",19,NA,"2013",4.39444915467244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,FALSE,NA,NA,NA,NA,26,25000,"2013",3.93182563272433,10.1266711030504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",25,NA,"2013",3.04452243772342,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000,TRUE,NA,"Forprofit work","Neuroscience","Masters",27,105000,"2013",9.21044036697652,11.5617251529038,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,FALSE,NA,"Student","Physics","Masters",33,40000,"2013",5.30330490805908,10.5966597327836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,FALSE,NA,"Student","Philosophy","Masters",36,17000,"2013",3.93182563272433,9.74102744483773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Computers (AI)","Masters",23,20000,"2013",0,9.90353755128617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,NA,NA,"Student","Psychology","Bachelors",26,20000,"2013",5.01727983681492,9.90353755128617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Government work","Computers (practical: IT programming etc.)","Bachelors",20,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,FALSE,NA,"Student","Physics","High school",47,20000,"2013",4.61512051684126,9.90353755128617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Academics on the teaching side","Engineering","Masters",27,50000,"2013",NA,10.8197982842103,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,FALSE,NA,"Student","Other ""social science""","None",23,4800,"2013",5.30330490805908,8.47657950853094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Computers (other academic computer science)","Masters",27,35000,"2013",0,10.463131911492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,TRUE,NA,"Forprofit work","Mathematics","Ph D.",17,NA,"2013",3.04452243772342,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1500,FALSE,NA,"Selfemployed","Finance / Economics","High school",32,80000,"2013",7.31388683163346,11.2897944135779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",19,NA,"2013",2.39789527279837,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,TRUE,NA,"Student","Psychology","Masters",22,25000,"2013",7.60140233458373,10.1266711030504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74000,TRUE,NA,"Unemployed","Physics","Bachelors",27,2e+05,"2013",11.2118338856085,12.2060776455177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,TRUE,NA,"Forprofit work","Computers (AI)","Bachelors",22,25000,"2013",3.93182563272433,10.1266711030504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Student","Mathematics","Bachelors",23,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Unemployed","Other","Masters",25,10000,"2013",0,9.21044036697652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,FALSE,NA,"Selfemployed","Business","two year degree",47,140000,"2013",0,11.8494048444231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
500,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",46,NA,"2013",6.21660610108486,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,TRUE,NA,"Student","Engineering","None",25,NA,"2013",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
400,TRUE,NA,"Student","Computers (practical: IT programming etc.)","Bachelors",38,60000,"2013",5.99396142730657,11.002116507732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",26,NA,"2013",6.90875477931522,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Unemployed","Other","Other",26,NA,"2013",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11,FALSE,NA,"Student","Mathematics","Bachelors",18,5000,"2013",2.484906649788,8.5173931714189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,TRUE,NA,"Student","Mathematics","High school",25,95000,"2013",6.39859493453521,11.4616426968431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","High school",15,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,TRUE,NA,"Selfemployed","Mathematics","Masters",27,56668.58,"2013",5.99396142730657,10.9449928378075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",19,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Student","Law","Bachelors",51,1e+05,"2013",4.61512051684126,11.5129354649202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,TRUE,NA,"Forprofit work","Computers (AI)","Masters",19,NA,"2013",5.86078622346587,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Other","High school",24,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",23,11084,"2013",4.87519732320115,9.31334812205041,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",36,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Masters",16,0,"2013",3.25809653802148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,FALSE,NA,"Independently wealthy","Computers (AI)","Masters",34,59000,"2013",3.71357206670431,10.9853096718968,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,FALSE,NA,"Unemployed","Neuroscience","High school",30,64881,"2013",4.61512051684126,11.0803255144547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7400,TRUE,NA,"Academics on the teaching side","Computers (other academic computer science)","Masters",26,70000,"2013",8.90937040519747,11.1562648066437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",28,30000,"2013",0,10.3089859934221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",47,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
750,FALSE,NA,"Academics on the teaching side","Finance / Economics","Bachelors",29,NA,"2013",6.62140565176413,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",30,32500,"2013",5.30330490805908,10.3890261370752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Academics on the teaching side","Other ""hard science""","Masters",32,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,FALSE,NA,"Student","Engineering","High school",17,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,TRUE,NA,"Forprofit work","Business","High school",24,90000,"2013",3.04452243772342,11.4075760603618,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,FALSE,NA,"Government work","Other ""social science""","Masters",37,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",20,0,"2013",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,TRUE,NA,"Forprofit work","Law","Masters",26,250000,"2013",5.01727983681492,12.4292201968364,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",26,30000,"2013",4.61512051684126,10.3089859934221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,FALSE,NA,"Student","Computers (practical: IT programming etc.)","Bachelors",21,NA,"2013",4.39444915467244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Forprofit work","Psychology","Bachelors",26,0,"2013",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000,FALSE,NA,"Selfemployed","Art","Masters",35,80000,"2013",8.69968140098951,11.2897944135779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500,FALSE,NA,"Student","Physics","High school",29,75000,"2013",7.82444593087762,11.2252567257629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",21,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,FALSE,NA,"Student","Engineering","High school",22,25000,"2013",6.90875477931522,10.1266711030504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Philosophy","High school",20,NA,"2013",0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,TRUE,NA,"Student","Engineering","High school",19,0,"2013",3.93182563272433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",26,9700,"2013",0,9.17998425196128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2600,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",27,24000,"2013",7.86365126544865,10.0858507751287,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Other ""hard science""","High school",26,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,TRUE,NA,"Unemployed",NA,"High school",31,85000,"2013",9.21044036697652,11.3504183001091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,FALSE,NA,"Student","Other ""hard science""","Bachelors",31,75000,"2013",4.61512051684126,11.2252567257629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Finance / Economics","Bachelors",24,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",22,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,FALSE,NA,"Student","Computers (practical: IT programming etc.)","High school",36,50000,"2013",3.93182563272433,10.8197982842103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Unemployed","Other","High school",34,36700,"2013",0,10.5105592816278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,TRUE,NA,"Nonprofit work","Engineering","Masters",24,48000,"2013",6.68586094706836,10.7789771230064,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,TRUE,NA,"Forprofit work","Finance / Economics","Bachelors",28,110000,"2013",0,11.6082447356423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
388,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",31,113000,"2013",5.96357934361845,11.6351519472128,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,FALSE,NA,"Student","Biology","High school",30,NA,"2013",3.93182563272433,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,FALSE,NA,"Forprofit work","Psychology","Masters",34,1e+05,"2013",6.21660610108486,11.5129354649202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
650,TRUE,NA,"Forprofit work","Finance / Economics","Masters",25,25000,"2013",6.47850964220857,10.1266711030504,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TRUE,NA,"Selfemployed","Other","Masters",27,50000,"2013",0,10.8197982842103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,NA,NA,"Student","Computers (other academic computer science)","Bachelors",32,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Mathematics","Masters",26,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,FALSE,NA,"Student","Biology","Bachelors",25,36000,"2013",5.70711026474888,10.4913019948302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TRUE,NA,"Student","Computers (other academic computer science)","High school",24,50000,"2013",0,10.8197982842103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Unemployed","Other","High school",25,40000,"2013",0,10.5966597327836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,FALSE,NA,"Government work","Finance / Economics","Bachelors",18,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NA,NA,NA,"Student","Biology","Masters",27,20000,"2013",NA,9.90353755128617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,TRUE,NA,"Student","Other ""hard science""","Masters",27,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Student","Computers (practical: IT programming etc.)","None",24,16000,"2013",NA,9.68040649926887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1500,TRUE,NA,"Forprofit work","Finance / Economics","Masters",26,120000,"2013",7.31388683163346,11.6952553550628,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Selfemployed","Computers (other academic computer science)","High school",24,NA,"2013",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NA,FALSE,NA,"Student","Philosophy","High school",25,60000,"2013",NA,11.002116507732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",29,27000,"2013",4.61512051684126,10.2036291813376,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,FALSE,NA,"Student","Mathematics","Bachelors",38,110000,"2013",6.21660610108486,11.6082447356423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,FALSE,NA,"Student","Other ""hard science""","Bachelors",20,NA,"2013",2.77258872223978,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",20,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","MDJDother professional degree",21,0,"2013",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100,NA,NA,"Student","Computers (other academic computer science)","Masters",21,NA,"2013",4.61512051684126,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Government work","Statistics","Ph D.",52,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,FALSE,NA,"Selfemployed","Computers (practical: IT programming etc.)","Bachelors",43,50000,"2013",0,10.8197982842103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,FALSE,NA,"Nonprofit work","Engineering","Masters",29,60000,"2013",5.30330490805908,11.002116507732,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300,FALSE,NA,"Student","Other ""hard science""","High school",37,40000,"2013",5.70711026474888,10.5966597327836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Forprofit work","Engineering","Bachelors",28,25000,"2013",4.61512051684126,10.1266711030504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7000,FALSE,NA,"Student","Psychology","None",46,1e+05,"2013",8.8538082749772,11.5129354649202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12000,FALSE,NA,"Student","Finance / Economics","High school",24,50000,"2013",9.39274525863144,10.8197982842103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","two year degree",22,NA,"2013",NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5,TRUE,NA,"Student","Mathematics","High school",24,0,"2013",1.79175946922805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Student","Engineering","High school",23,0,"2013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,FALSE,NA,"Student","Computers (other academic computer science)","High school",50,190000,"2013",7.09090982207998,12.1547846142867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,NA,NA,"Forprofit work","Other","Masters",36,NA,"2013",NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,FALSE,NA,"Student","Computers (AI)","High school",61,NA,"2013",4.61512051684126,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,TRUE,NA,"Forprofit work","Engineering","Masters",23,30000,"2013",3.93182563272433,10.3089859934221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",27,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Nonprofit work","Computers (practical: IT programming etc.)","Bachelors",18,NA,"2013",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Bachelors",21,2000,"2013",0,7.60140233458373,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Nonprofit work","Medicine","MDJDother professional degree",32,65000,"2013",0,11.0821579333748,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
500,TRUE,NA,"Forprofit work","Other","Bachelors",21,NA,"2013",6.21660610108486,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NA,NA,NA,"Forprofit work","Finance / Economics","Ph D.",18,NA,"2013",NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1500,TRUE,NA,"Academics on the teaching side","Computers (AI)","Ph D.",23,110000,"2013",7.31388683163346,11.6082447356423,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10000,TRUE,NA,"Student","Computers (practical: IT programming etc.)","None",35,150000,"2013",9.21044036697652,11.9183972397228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100,TRUE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",22,0,"2013",4.61512051684126,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Academics on the teaching side","Statistics","Ph D.",25,30000,"2013",0,10.3089859934221,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
230,TRUE,NA,"Student","Physics","High school",21,NA,"2013",5.44241771052179,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,FALSE,NA,"Forprofit work","Finance / Economics","Bachelors",28,NA,"2013",0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,TRUE,NA,"Academics on the teaching side","Computers (other academic computer science)","Masters",24,45000,"2013",5.70711026474888,10.7144399907278,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
800,TRUE,NA,"Student","Physics","Bachelors",32,90000,"2013",6.68586094706836,11.4075760603618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,FALSE,NA,"Unemployed","Art","two year degree",34,NA,"2013",4.61512051684126,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,FALSE,NA,"Forprofit work","Computers (practical: IT programming etc.)","Masters",25,NA,"2013",0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,FALSE,NA,"Academics on the teaching side","Engineering","Ph D.",23,35000,"2013",0,10.463131911492,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25,TRUE,NA,"Student","Mathematics","High school",36,15000,"2013",3.25809653802148,9.61587214452889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,FALSE,NA,"Student","Philosophy","Bachelors",24,17500,"2013",NA,9.77001330113616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
